ESTACION,ANO,MES,DIA,BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,SO2,TCH,TOL
8,2001,3,4,4.1,,0.8,2.3,,48.0,41.0,116.0,27.0,17.0,,6.0,,9.0
8,2001,3,5,6.8,,1.1,3.8,,93.0,45.0,188.0,20.0,35.0,,10.0,,15.3
8,2001,3,6,5.4,,1.1,3.3,,101.0,33.0,188.0,15.0,41.0,,14.0,,12.6
8,2001,3,7,7.2,,1.2,4.2,,104.0,43.0,203.0,12.0,40.0,,10.0,,17.2
8,2001,3,8,5.5,,0.9,2.9,,77.0,45.0,162.0,25.0,29.0,,9.0,,12.0
8,2001,3,9,6.0,,1.0,3.2,,86.0,33.0,165.0,20.0,34.0,,9.0,,13.1
8,2001,3,10,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,3,11,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,3,12,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,3,13,0.0,,1.0,0.0,,68.0,65.0,169.0,27.0,26.0,,14.0,,0.0
8,2001,3,14,7.3,,1.4,4.8,,116.0,85.0,263.0,15.0,51.0,,23.0,,20.5
8,2001,3,15,7.4,,1.3,4.5,,94.0,79.0,223.0,21.0,49.0,,21.0,,19.8
8,2001,3,16,6.1,,1.0,3.6,,81.0,58.0,182.0,22.0,44.0,,11.0,,14.7
8,2001,3,17,3.2,,0.7,1.9,,47.0,49.0,121.0,30.0,23.0,,8.0,,7.8
8,2001,3,18,0.0,,0.8,0.0,,53.0,42.0,124.0,24.0,26.0,,7.0,,0.0
8,2001,3,19,0.0,,1.0,0.0,,86.0,43.0,175.0,12.0,39.0,,9.0,,0.0
8,2001,3,20,6.7,,1.0,4.2,,103.0,35.0,192.0,10.0,45.0,,12.0,,17.5
8,2001,3,21,5.7,,0.9,3.3,,77.0,28.0,146.0,16.0,38.0,,10.0,,13.9
8,2001,3,22,8.3,,1.4,5.3,,134.0,24.0,230.0,14.0,49.0,,14.0,,21.7
8,2001,3,23,10.1,,1.6,6.5,,166.0,57.0,312.0,11.0,90.0,,23.0,,28.6
8,2001,3,24,3.6,,0.7,2.3,,45.0,44.0,113.0,29.0,42.0,,9.0,,9.1
8,2001,3,25,3.3,,0.7,1.9,,39.0,43.0,103.0,32.0,16.0,,6.0,,7.7
8,2001,3,26,5.3,,1.0,3.2,,72.0,60.0,170.0,18.0,29.0,,8.0,,13.1
8,2001,3,27,5.5,,1.0,4.1,,87.0,62.0,195.0,18.0,39.0,,10.0,,18.8
8,2001,3,28,5.1,,0.9,4.8,,64.0,62.0,161.0,22.0,30.0,,13.0,,25.7
8,2001,3,29,4.8,,0.9,4.2,,45.0,44.0,114.0,23.0,34.0,,12.0,,17.8
8,2001,3,30,5.0,,0.9,3.8,,0.0,0.0,0.0,20.0,34.0,,16.0,,16.5
8,2001,3,31,5.6,,1.1,4.3,,82.0,59.0,185.0,18.0,27.0,,22.0,,12.7
8,2001,4,1,4.5,,0.8,4.4,,43.0,64.0,130.0,29.0,22.0,,11.0,,6.6
8,2001,4,2,6.1,,1.0,4.3,,73.0,71.0,183.0,20.0,49.0,,12.0,,24.1
8,2001,4,3,5.1,,0.8,3.1,,59.0,58.0,148.0,21.0,31.0,,9.0,,13.6
8,2001,4,4,5.7,,0.9,3.7,,76.0,49.0,165.0,20.0,41.0,,9.0,,13.7
8,2001,4,5,5.9,,1.0,3.4,,81.0,33.0,157.0,16.0,32.0,,9.0,,13.9
8,2001,4,6,9.0,,1.4,5.9,,164.0,31.0,283.0,11.0,54.0,,14.0,,25.6
8,2001,4,7,2.9,,0.6,1.9,,31.0,45.0,92.0,34.0,33.0,,7.0,,8.8
8,2001,4,8,2.6,,0.6,1.5,,22.0,43.0,77.0,38.0,13.0,,8.0,,5.6
8,2001,4,9,6.5,,1.1,4.0,,99.0,73.0,225.0,23.0,39.0,,14.0,,13.9
8,2001,4,10,6.3,,0.9,3.8,,79.0,65.0,187.0,19.0,38.0,,12.0,,16.8
8,2001,4,11,3.5,,0.6,2.0,,25.0,54.0,92.0,36.0,20.0,,8.0,,8.2
8,2001,4,12,1.9,,0.4,1.0,,11.0,37.0,55.0,48.0,14.0,,7.0,,4.9
8,2001,4,13,1.7,,0.4,0.9,,10.0,33.0,49.0,47.0,15.0,,6.0,,3.7
8,2001,4,14,2.2,,0.5,1.1,,15.0,42.0,66.0,46.0,17.0,,9.0,,4.2
8,2001,4,15,3.6,,0.6,1.8,,33.0,61.0,112.0,35.0,25.0,,8.0,,6.7
8,2001,4,16,8.3,,1.2,4.5,,130.0,77.0,276.0,18.0,60.0,,14.0,,15.5
8,2001,4,17,5.1,,0.8,3.0,,45.0,61.0,130.0,26.0,40.0,,10.0,,10.5
8,2001,4,18,5.3,,0.9,3.0,,56.0,65.0,150.0,27.0,30.0,,12.0,,13.6
8,2001,4,19,6.2,,1.0,3.6,,64.0,72.0,170.0,21.0,37.0,,16.0,,15.1
8,2001,4,20,3.7,,0.7,2.7,,28.0,58.0,101.0,39.0,17.0,,14.0,,15.7
8,2001,4,21,3.2,,0.7,2.3,,28.0,63.0,107.0,39.0,19.0,,12.0,,5.1
8,2001,4,22,4.4,,0.8,2.6,,55.0,58.0,143.0,19.0,31.0,,12.0,,7.6
8,2001,4,23,5.6,,0.8,3.0,,71.0,37.0,145.0,19.0,36.0,,9.0,,9.8
8,2001,4,24,6.1,,0.9,3.4,,78.0,41.0,160.0,20.0,39.0,,8.0,,11.1
8,2001,4,25,4.4,,0.7,2.9,,41.0,68.0,131.0,35.0,23.0,,10.0,,6.5
8,2001,4,26,6.2,,1.0,3.5,,62.0,102.0,196.0,28.0,36.0,,12.0,,14.4
8,2001,4,27,6.8,,1.0,4.3,,66.0,102.0,203.0,22.0,40.0,,12.0,,13.1
8,2001,4,28,4.4,,0.8,2.9,,39.0,86.0,146.0,32.0,31.0,,9.0,,17.0
8,2001,4,29,6.3,,1.0,3.5,,85.0,92.0,222.0,21.0,39.0,,11.0,,15.3
8,2001,4,30,3.1,,0.6,2.2,,33.0,65.0,116.0,36.0,19.0,,11.0,,6.1
8,2001,5,1,2.4,,0.6,1.3,,20.0,52.0,83.0,36.0,14.0,,9.0,,6.1
8,2001,5,2,3.8,,0.7,2.1,,43.0,52.0,118.0,26.0,21.0,,7.0,,8.7
8,2001,5,3,5.9,,1.0,3.1,,75.0,64.0,178.0,22.0,34.0,,16.0,,14.2
8,2001,5,4,2.7,,0.9,1.8,,48.0,68.0,141.0,27.0,29.0,,16.0,,7.4
8,2001,5,5,2.9,,0.7,1.8,,24.0,67.0,104.0,35.0,20.0,,16.0,,42.7
8,2001,5,6,2.2,,0.6,1.2,,17.0,57.0,83.0,41.0,16.0,,11.0,,6.9
8,2001,5,7,3.6,,0.8,6.3,,41.0,83.0,146.0,30.0,28.0,,11.0,,12.8
8,2001,5,8,5.5,,1.3,7.1,,81.0,85.0,210.0,24.0,42.0,,17.0,,20.0
8,2001,5,9,3.8,,0.9,2.9,,56.0,73.0,158.0,27.0,32.0,,11.0,,13.0
8,2001,5,10,4.5,,1.2,3.3,,97.0,83.0,232.0,19.0,44.0,,12.0,,17.7
8,2001,5,11,7.8,,1.8,6.4,,169.0,80.0,339.0,21.0,60.0,,15.0,,32.2
8,2001,5,12,6.6,,1.5,4.7,,128.0,100.0,295.0,28.0,53.0,,14.0,,23.9
8,2001,5,13,2.4,,0.7,2.1,,37.0,65.0,122.0,32.0,19.0,,6.0,,8.3
8,2001,5,14,3.7,,0.9,2.7,,66.0,78.0,178.0,23.0,30.0,,7.0,,12.4
8,2001,5,15,2.0,,0.7,1.8,,42.0,45.0,109.0,25.0,18.0,,6.0,,8.2
8,2001,5,16,3.3,,1.0,3.0,,79.0,51.0,172.0,21.0,36.0,,8.0,,14.1
8,2001,5,17,3.4,,1.0,3.2,,80.0,45.0,167.0,18.0,35.0,,8.0,,14.8
8,2001,5,18,2.4,,0.8,2.5,,43.0,51.0,116.0,24.0,28.0,,7.0,,12.2
8,2001,5,19,2.2,,0.7,2.1,,39.0,58.0,117.0,22.0,24.0,,6.0,,10.0
8,2001,5,20,2.0,,0.7,1.7,,32.0,61.0,110.0,31.0,21.0,,6.0,,8.4
8,2001,5,21,3.5,,1.0,3.3,,72.0,92.0,203.0,28.0,38.0,,8.0,,14.9
8,2001,5,22,3.1,,0.9,3.2,,68.0,89.0,194.0,39.0,38.0,,8.0,,15.7
8,2001,5,23,1.5,,1.1,1.8,,68.0,110.0,215.0,37.0,39.0,,9.0,,7.2
8,2001,5,24,2.7,,1.0,2.6,,60.0,97.0,189.0,40.0,37.0,,9.0,,12.3
8,2001,5,25,3.4,,1.1,3.2,,61.0,112.0,206.0,38.0,46.0,,10.0,,17.0
8,2001,5,26,2.6,,0.9,2.2,,34.0,88.0,139.0,57.0,35.0,,8.0,,12.1
8,2001,5,27,2.4,,0.8,2.4,,27.0,71.0,111.0,59.0,33.0,,7.0,,11.7
8,2001,5,28,4.7,,1.6,3.4,,126.0,118.0,311.0,41.0,56.0,,13.0,,17.9
8,2001,5,29,4.4,,1.1,4.7,,72.0,102.0,212.0,42.0,53.0,,11.0,,23.0
8,2001,5,30,1.9,,1.3,4.7,,91.0,121.0,260.0,42.0,61.0,,13.0,,9.8
8,2001,5,31,0.0,,1.3,0.0,,79.0,132.0,254.0,45.0,62.0,,13.0,,0.0
8,2001,6,1,4.2,,1.0,2.3,,46.0,105.0,176.0,45.0,55.0,,9.0,,15.4
8,2001,6,2,2.4,,0.7,1.4,,27.0,86.0,128.0,50.0,33.0,,7.0,,10.0
8,2001,6,3,3.0,,0.9,2.0,,56.0,106.0,192.0,38.0,41.0,,8.0,,11.7
8,2001,6,4,3.0,,1.0,2.6,,84.0,115.0,244.0,32.0,45.0,,10.0,,13.4
8,2001,6,5,3.4,,1.1,3.2,,98.0,127.0,277.0,27.0,52.0,,12.0,,17.8
8,2001,6,6,2.2,,0.7,1.9,,41.0,92.0,155.0,46.0,33.0,,8.0,,10.2
8,2001,6,7,2.9,,0.9,2.3,,63.0,106.0,202.0,42.0,50.0,,10.0,,13.4
8,2001,6,8,3.1,,1.3,3.3,,117.0,131.0,311.0,24.0,57.0,,14.0,,14.9
8,2001,6,9,2.0,,0.7,1.6,,48.0,67.0,141.0,27.0,24.0,,6.0,,7.8
8,2001,6,10,1.5,,0.5,1.2,,24.0,49.0,86.0,42.0,9.0,,4.0,,5.8
8,2001,6,11,1.9,,0.8,1.8,,52.0,78.0,158.0,48.0,17.0,,7.0,,9.6
8,2001,6,12,2.5,,0.8,2.6,,53.0,102.0,184.0,38.0,38.0,,8.0,,13.2
8,2001,6,13,2.6,,1.0,2.8,,76.0,124.0,241.0,31.0,43.0,,10.0,,15.0
8,2001,6,14,3.3,,1.1,3.3,,95.0,124.0,270.0,28.0,48.0,,11.0,,16.7
8,2001,6,15,2.4,,0.9,2.5,,80.0,98.0,220.0,27.0,39.0,,9.0,,12.4
8,2001,6,16,1.2,,0.5,1.2,,25.0,58.0,97.0,45.0,14.0,,5.0,,5.9
8,2001,6,17,1.1,,0.5,1.0,,19.0,57.0,87.0,56.0,14.0,,6.0,,5.1
8,2001,6,18,1.4,,0.6,1.8,,26.0,71.0,111.0,46.0,22.0,,6.0,,9.1
8,2001,6,19,2.8,,1.1,2.8,,87.0,117.0,251.0,49.0,53.0,,13.0,,14.2
8,2001,6,20,5.8,,1.7,5.8,,144.0,172.0,392.0,37.0,81.0,,17.0,,29.8
8,2001,6,21,4.6,,1.4,4.8,,110.0,157.0,327.0,34.0,60.0,,16.0,,24.1
8,2001,6,22,3.8,,1.3,3.5,,95.0,148.0,294.0,40.0,64.0,,14.0,,17.7
8,2001,6,23,4.5,,1.3,4.1,,107.0,153.0,317.0,39.0,75.0,,14.0,,19.5
8,2001,6,24,3.4,,1.0,2.9,,63.0,112.0,210.0,51.0,55.0,,11.0,,14.5
8,2001,6,25,3.2,,1.0,4.6,,71.0,114.0,222.0,37.0,79.0,,10.0,,11.9
8,2001,6,26,2.5,,0.8,7.1,,61.0,112.0,205.0,43.0,60.0,,10.0,,11.8
8,2001,6,27,2.1,,0.7,4.3,,49.0,91.0,167.0,41.0,56.0,,7.0,,9.5
8,2001,6,28,2.4,,0.8,5.4,,42.0,101.0,166.0,49.0,56.0,,9.0,,11.2
8,2001,6,29,3.6,,1.2,9.2,,87.0,149.0,282.0,38.0,66.0,,14.0,,18.6
8,2001,6,30,3.7,,1.2,8.8,,94.0,134.0,279.0,61.0,63.0,,14.0,,17.6
8,2001,7,1,4.8,,1.0,10.4,,65.0,106.0,205.0,66.0,50.0,,11.0,,14.8
8,2001,7,2,3.2,,0.8,7.6,,45.0,113.0,181.0,51.0,79.0,,10.0,,12.2
8,2001,7,3,4.6,,0.9,8.2,,58.0,130.0,218.0,56.0,64.0,,9.0,,11.7
8,2001,7,4,4.0,,0.8,7.8,,62.0,99.0,194.0,36.0,55.0,,8.0,,11.3
8,2001,7,5,3.3,,0.7,6.8,,56.0,78.0,163.0,33.0,39.0,,7.0,,9.6
8,2001,7,6,3.3,,0.7,6.7,,58.0,77.0,166.0,37.0,28.0,,7.0,,9.1
8,2001,7,7,2.1,,0.6,5.3,,34.0,85.0,137.0,46.0,0.0,,8.0,,8.5
8,2001,7,8,2.3,,0.6,5.0,,32.0,84.0,132.0,48.0,0.0,,6.0,,8.2
8,2001,7,9,2.0,,0.7,4.7,,40.0,89.0,150.0,41.0,0.0,,6.0,,10.2
8,2001,7,10,2.5,,0.9,5.2,,62.0,112.0,207.0,40.0,0.0,,10.0,,13.5
8,2001,7,11,4.1,,1.3,7.8,,108.0,138.0,304.0,32.0,0.0,,14.0,,22.6
8,2001,7,12,2.5,,0.8,4.3,,73.0,104.0,215.0,26.0,0.0,,11.0,,15.0
8,2001,7,13,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,14,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,15,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,16,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,17,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,18,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,19,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,20,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,21,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,22,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,23,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,24,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,25,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,26,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,27,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,28,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,29,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,30,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,7,31,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
8,2001,8,1,,,,,,,,,,,,,,
8,2001,8,2,,,,,,,,,,,,,,
8,2001,8,3,,,,,,,,,,,,,,
8,2001,8,4,,,,,,,,,,,,,,
8,2001,8,5,,,,,,,,,,,,,,
8,2001,8,6,,,,,,,,,,,,,,
8,2001,8,7,,,,,,,,,,,,,,
8,2001,8,8,,,,,,,,,,,,,,
8,2001,8,9,,,,,,,,,,,,,,
8,2001,8,10,,,,,,,,,,,,,,
8,2001,8,11,,,,,,,,,,,,,,
8,2001,8,12,,,,,,,,,,,,,,
8,2001,8,13,,,,,,,,,,,,,,
8,2001,8,14,,,,,,,,,,,,,,
8,2001,8,15,,,,,,,,,,,,,,
8,2001,8,16,,,,,,,,,,,,,,
8,2001,8,17,,,,,,,,,,,,,,
8,2001,8,18,,,,,,,,,,,,,,
8,2001,8,19,,,,,,,,,,,,,,
8,2001,8,20,,,,,,,,,,,,,,
8,2001,8,21,,,,,,,,,,,,,,
8,2001,8,22,,,,,,,,,,,,,,
8,2001,8,23,,,,,,,,,,,,,,
8,2001,8,24,,,,,,,,,,,,,,
8,2001,8,25,,,,,,,,,,,,,,
8,2001,8,26,,,,,,,,,,,,,,
8,2001,8,27,,,,,,,,,,,,,,
8,2001,8,28,,,,,,,,,,,,,,
8,2001,8,29,,,,,,,,,,,,,,
8,2001,8,30,,,,,,,,,,,,,,
8,2001,8,31,,,,,,,,,,,,,,
8,2001,9,1,,,,,,,,,,,,,,
8,2001,9,2,,,,,,,,,,,,,,
8,2001,9,3,,,,,,,,,,,,,,
8,2001,9,4,,,,,,,,,,,,,,
8,2001,9,5,,,,,,,,,,,,,,
8,2001,9,6,,,,,,,,,,,,,,
8,2001,9,7,,,,,,,,,,,,,,
8,2001,9,8,,,,,,,,,,,,,,
8,2001,9,9,,,,,,,,,,,,,,
8,2001,9,10,,,,,,,,,,,,,,
8,2001,9,11,,,,,,,,,,,,,,
8,2001,9,12,,,,,,,,,,,,,,
8,2001,9,13,,,,,,,,,,,,,,
8,2001,9,14,,,,,,,,,,,,,,
8,2001,9,15,,,,,,,,,,,,,,
8,2001,9,16,,,,,,,,,,,,,,
8,2001,9,17,,,,,,,,,,,,,,
8,2001,9,18,,,,,,,,,,,,,,
8,2001,9,19,,,,,,,,,,,,,,
8,2001,9,20,,,,,,,,,,,,,,
8,2001,9,21,,,,,,,,,,,,,,
8,2001,9,22,,,,,,,,,,,,,,
8,2001,9,23,,,,,,,,,,,,,,
8,2001,9,24,,,,,,,,,,,,,,
8,2001,9,25,,,,,,,,,,,,,,
8,2001,9,26,,,,,,,,,,,,,,
8,2001,9,27,,,,,,,,,,,,,,
8,2001,9,28,,,,,,,,,,,,,,
8,2001,9,29,,,,,,,,,,,,,,
8,2001,9,30,,,,,,,,,,,,,,
8,2001,10,1,,,,,,,,,,,,,,
8,2001,10,2,,,,,,,,,,,,,,
8,2001,10,3,,,,,,,,,,,,,,
8,2001,10,4,,,,,,,,,,,,,,
8,2001,10,5,,,,,,,,,,,,,,
8,2001,10,6,,,,,,,,,,,,,,
8,2001,10,7,,,,,,,,,,,,,,
8,2001,10,8,,,,,,,,,,,,,,
8,2001,10,9,,,,,,,,,,,,,,
8,2001,10,10,,,,,,,,,,,,,,
8,2001,10,11,,,,,,,,,,,,,,
8,2001,10,12,,,,,,,,,,,,,,
8,2001,10,13,,,,,,,,,,,,,,
8,2001,10,14,,,,,,,,,,,,,,
8,2001,10,15,,,,,,,,,,,,,,
8,2001,10,16,,,,,,,,,,,,,,
8,2001,10,17,,,,,,,,,,,,,,
8,2001,10,18,,,,,,,,,,,,,,
8,2001,10,19,,,,,,,,,,,,,,
8,2001,10,20,,,,,,,,,,,,,,
8,2001,10,21,,,,,,,,,,,,,,
8,2001,10,22,,,,,,,,,,,,,,
8,2001,10,23,,,,,,,,,,,,,,
8,2001,10,24,,,,,,,,,,,,,,
8,2001,10,25,,,,,,,,,,,,,,
8,2001,10,26,,,,,,,,,,,,,,
8,2001,10,27,,,,,,,,,,,,,,
8,2001,10,28,,,,,,,,,,,,,,
8,2001,10,29,,,,,,,,,,,,,,
8,2001,10,30,,,,,,,,,,,,,,
8,2001,10,31,,,,,,,,,,,,,,
8,2001,11,1,,,,,,,,,,,,,,
8,2001,11,2,,,,,,,,,,,,,,
8,2001,11,3,,,,,,,,,,,,,,
8,2001,11,4,,,,,,,,,,,,,,
8,2001,11,5,,,,,,,,,,,,,,
8,2001,11,6,,,,,,,,,,,,,,
8,2001,11,7,,,,,,,,,,,,,,
8,2001,11,8,,,,,,,,,,,,,,
8,2001,11,9,,,,,,,,,,,,,,
8,2001,11,10,,,,,,,,,,,,,,
8,2001,11,11,,,,,,,,,,,,,,
8,2001,11,12,,,,,,,,,,,,,,
8,2001,11,13,,,,,,,,,,,,,,
8,2001,11,14,,,,,,,,,,,,,,
8,2001,11,15,,,,,,,,,,,,,,
8,2001,11,16,,,,,,,,,,,,,,
8,2001,11,17,,,,,,,,,,,,,,
8,2001,11,18,,,,,,,,,,,,,,
8,2001,11,19,,,,,,,,,,,,,,
8,2001,11,20,,,,,,,,,,,,,,
8,2001,11,21,,,,,,,,,,,,,,
