ESTACION,ANO,MES,DIA,BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,SO2,TCH,TOL
57,2001,1,1,,,,,,,,,,,,,,
57,2001,1,2,,,,,,,,,,,,,,
57,2001,1,3,,,,,,,,,,,,,,
57,2001,1,4,,,,,,,,,,,,,,
57,2001,1,5,,,,,,,,,,,,,,
57,2001,1,6,,,,,,,,,,,,,,
57,2001,1,7,,,,,,,,,,,,,,
57,2001,1,8,,,,,,,,,,,,,,
57,2001,1,9,,,,,,,,,,,,,,
57,2001,1,10,,,,,,,,,,,,,,
57,2001,1,11,,,,,,,,,,,,,,
57,2001,1,12,,,,,,,,,,,,,,
57,2001,1,13,,,,,,,,,,,,,,
57,2001,1,14,,,,,,,,,,,,,,
57,2001,1,15,,,,,,,,,,,,,,
57,2001,1,16,,,,,,,,,,,,,,
57,2001,1,17,,,,,,,,,,,,,,
57,2001,1,18,,,,,,,,,,,,,,
57,2001,1,19,,,,,,,,,,,,,,
57,2001,1,20,,,,,,,,,,,,,,
57,2001,1,21,,,,,,,,,,,,,,
57,2001,1,22,,,,,,,,,,,,,,
57,2001,1,23,,,,,,,,,,,,,,
57,2001,1,24,,,,,,,,,,,,,,
57,2001,1,25,,,,,,,,,,,,,,
57,2001,1,26,,,,,,,,,,,,,,
57,2001,1,27,,,,,,,,,,,,,,
57,2001,1,28,,,,,,,,,,,,,,
57,2001,1,29,,,,,,,,,,,,,,
57,2001,1,30,,,,,,,,,,,,,,
57,2001,1,31,,,,,,,,,,,,,,
57,2001,2,1,,,,,,,,,,,,,,
57,2001,2,2,,,,,,,,,,,,,,
57,2001,2,3,,,,,,,,,,,,,,
57,2001,2,4,,,,,,,,,,,,,,
57,2001,2,5,,,,,,,,,,,,,,
57,2001,2,6,,,,,,,,,,,,,,
57,2001,2,7,,,,,,,,,,,,,,
57,2001,2,8,,,,,,,,,,,,,,
57,2001,2,9,,,,,,,,,,,,,,
57,2001,2,10,,,,,,,,,,,,,,
57,2001,2,11,,,,,,,,,,,,,,
