ESTACION,ANO,MES,DIA,BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,SO2,TCH,TOL
50,2001,5,13,,,,,,,,,,,,,,
50,2001,5,14,,,,,,,,,,,,,,
50,2001,5,15,,,,,,,,,,,,,,
50,2001,5,16,,,,,,,,,,,,,,
50,2001,5,17,,,,,,,,,,,,,,
50,2001,5,18,,,,,,,,,,,,,,
50,2001,5,19,,,,,,,,,,,,,,
50,2001,5,20,,,,,,,,,,,,,,
50,2001,5,21,,,,,,,,,,,,,,
50,2001,5,22,,,,,,,,,,,,,,
50,2001,5,23,,,,,,,,,,,,,,
50,2001,5,24,,,,,,,,,,,,,,
50,2001,5,25,,,,,,,,,,,,,,
50,2001,5,26,,,,,,,,,,,,,,
50,2001,5,27,,,,,,,,,,,,,,
50,2001,5,28,,,,,,,,,,,,,,
50,2001,5,29,,,,,,,,,,,,,,
50,2001,5,30,,,,,,,,,,,,,,
50,2001,5,31,,,,,,,,,,,,,,
50,2001,6,1,,,,,,,,,,,,,,
50,2001,6,2,,,,,,,,,,,,,,
50,2001,6,3,,,,,,,,,,,,,,
50,2001,6,4,,,,,,,,,,,,,,
50,2001,6,5,,,,,,,,,,,,,,
50,2001,6,6,,,,,,,,,,,,,,
50,2001,6,7,,,,,,,,,,,,,,
50,2001,6,8,,,,,,,,,,,,,,
50,2001,6,9,,,,,,,,,,,,,,
50,2001,6,10,,,,,,,,,,,,,,
50,2001,6,11,,,,,,,,,,,,,,
50,2001,6,12,,,,,,,,,,,,,,
50,2001,6,13,,,,,,,,,,,,,,
50,2001,6,14,,,,,,,,,,,,,,
50,2001,6,15,,,,,,,,,,,,,,
50,2001,6,16,,,,,,,,,,,,,,
50,2001,6,17,,,,,,,,,,,,,,
50,2001,6,18,,,,,,,,,,,,,,
50,2001,6,19,,,,,,,,,,,,,,
50,2001,6,20,,,,,,,,,,,,,,
50,2001,6,21,,,,,,,,,,,,,,
50,2001,6,22,,,,,,,,,,,,,,
50,2001,6,23,,,,,,,,,,,,,,
50,2001,6,24,,,,,,,,,,,,,,
50,2001,6,25,,,,,,,,,,,,,,
50,2001,6,26,,,,,,,,,,,,,,
50,2001,6,27,,,,,,,,,,,,,,
50,2001,6,28,,,,,,,,,,,,,,
50,2001,6,29,,,,,,,,,,,,,,
50,2001,6,30,,,,,,,,,,,,,,
50,2001,7,1,,,,,,,,,,,,,,
50,2001,7,2,,,,,,,,,,,,,,
50,2001,7,3,,,,,,,,,,,,,,
50,2001,7,4,,,,,,,,,,,,,,
50,2001,7,5,,,,,,,,,,,,,,
50,2001,7,6,,,,,,,,,,,,,,
50,2001,7,7,,,,,,,,,,,,,,
50,2001,7,8,,,,,,,,,,,,,,
50,2001,7,9,,,,,,,,,,,,,,
50,2001,7,10,,,,,,,,,,,,,,
50,2001,7,11,,,,,,,,,,,,,,
50,2001,7,12,,,,,,,,,,,,,,
50,2001,7,13,,,,,,,,,,,,,,
50,2001,7,14,,,,,,,,,,,,,,
50,2001,7,15,,,,,,,,,,,,,,
50,2001,7,16,,,,,,,,,,,,,,
50,2001,7,17,,,,,,,,,,,,,,
50,2001,7,18,,,,,,,,,,,,,,
50,2001,7,19,,,,,,,,,,,,,,
50,2001,7,20,,,,,,,,,,,,,,
50,2001,7,21,,,,,,,,,,,,,,
50,2001,7,22,,,,,,,,,,,,,,
50,2001,7,23,,,,,,,,,,,,,,
50,2001,7,24,,,,,,,,,,,,,,
50,2001,7,25,,,,,,,,,,,,,,
50,2001,7,26,,,,,,,,,,,,,,
50,2001,7,27,,,,,,,,,,,,,,
50,2001,7,28,,,,,,,,,,,,,,
50,2001,7,29,,,,,,,,,,,,,,
50,2001,7,30,,,,,,,,,,,,,,
50,2001,7,31,,,,,,,,,,,,,,
50,2001,8,1,,,,,,,,,,,,,,
50,2001,8,2,,,,,,,,,,,,,,
50,2001,8,3,,,,,,,,,,,,,,
50,2001,8,4,,,,,,,,,,,,,,
50,2001,8,5,,,,,,,,,,,,,,
50,2001,8,6,,,,,,,,,,,,,,
50,2001,8,7,,,,,,,,,,,,,,
50,2001,8,8,,,,,,,,,,,,,,
50,2001,8,9,,,,,,,,,,,,,,
50,2001,8,10,,,,,,,,,,,,,,
50,2001,8,11,,,,,,,,,,,,,,
50,2001,8,12,,,,,,,,,,,,,,
50,2001,8,13,,,,,,,,,,,,,,
50,2001,8,14,,,,,,,,,,,,,,
50,2001,8,15,,,,,,,,,,,,,,
50,2001,8,16,,,,,,,,,,,,,,
50,2001,8,17,,,,,,,,,,,,,,
50,2001,8,18,,,,,,,,,,,,,,
50,2001,8,19,,,,,,,,,,,,,,
50,2001,8,20,,,,,,,,,,,,,,
50,2001,8,21,,,,,,,,,,,,,,
50,2001,8,22,,,,,,,,,,,,,,
50,2001,8,23,,,,,,,,,,,,,,
50,2001,8,24,,,,,,,,,,,,,,
50,2001,8,25,,,,,,,,,,,,,,
50,2001,8,26,,,,,,,,,,,,,,
50,2001,8,27,,,,,,,,,,,,,,
50,2001,8,28,,,,,,,,,,,,,,
50,2001,8,29,,,,,,,,,,,,,,
50,2001,8,30,,,,,,,,,,,,,,
50,2001,8,31,,,,,,,,,,,,,,
50,2001,9,1,,,,,,,,,,,,,,
50,2001,9,2,,,,,,,,,,,,,,
50,2001,9,3,,,,,,,,,,,,,,
50,2001,9,4,,,,,,,,,,,,,,
50,2001,9,5,,,,,,,,,,,,,,
50,2001,9,6,,,,,,,,,,,,,,
50,2001,9,7,,,,,,,,,,,,,,
50,2001,9,8,,,,,,,,,,,,,,
50,2001,9,9,,,,,,,,,,,,,,
50,2001,9,10,,,,,,,,,,,,,,
50,2001,9,11,,,,,,,,,,,,,,
50,2001,9,12,,,,,,,,,,,,,,
50,2001,9,13,,,,,,,,,,,,,,
50,2001,9,14,,,,,,,,,,,,,,
50,2001,9,15,,,,,,,,,,,,,,
50,2001,9,16,,,,,,,,,,,,,,
50,2001,9,17,,,,,,,,,,,,,,
50,2001,9,18,,,,,,,,,,,,,,
50,2001,9,19,,,,,,,,,,,,,,
50,2001,9,20,,,,,,,,,,,,,,
50,2001,9,21,,,,,,,,,,,,,,
50,2001,9,22,,,,,,,,,,,,,,
50,2001,9,23,,,,,,,,,,,,,,
50,2001,9,24,,,,,,,,,,,,,,
50,2001,9,25,,,,,,,,,,,,,,
50,2001,9,26,,,,,,,,,,,,,,
50,2001,9,27,,,,,,,,,,,,,,
50,2001,9,28,,,,,,,,,,,,,,
50,2001,9,29,,,,,,,,,,,,,,
50,2001,9,30,,,,,,,,,,,,,,
50,2001,10,1,,,,,,,,,,,,,,
50,2001,10,2,,,,,,,,,,,,,,
50,2001,10,3,,,,,,,,,,,,,,
50,2001,10,4,,,,,,,,,,,,,,
50,2001,10,5,,,,,,,,,,,,,,
50,2001,10,6,,,,,,,,,,,,,,
50,2001,10,7,,,,,,,,,,,,,,
50,2001,10,8,,,,,,,,,,,,,,
50,2001,10,9,,,,,,,,,,,,,,
50,2001,10,10,,,,,,,,,,,,,,
50,2001,10,11,,,,,,,,,,,,,,
50,2001,10,12,,,,,,,,,,,,,,
50,2001,10,13,,,,,,,,,,,,,,
50,2001,10,14,,,,,,,,,,,,,,
50,2001,10,15,,,,,,,,,,,,,,
50,2001,10,16,,,,,,,,,,,,,,
50,2001,10,17,,,,,,,,,,,,,,
50,2001,10,18,,,,,,,,,,,,,,
50,2001,10,19,,,,,,,,,,,,,,
50,2001,10,20,,,,,,,,,,,,,,
50,2001,10,21,,,,,,,,,,,,,,
50,2001,10,22,,,,,,,,,,,,,,
50,2001,10,23,,,,,,,,,,,,,,
50,2001,10,24,,,,,,,,,,,,,,
50,2001,10,25,,,,,,,,,,,,,,
50,2001,10,26,,,,,,,,,,,,,,
50,2001,10,27,,,,,,,,,,,,,,
50,2001,10,28,,,,,,,,,,,,,,
50,2001,10,29,,,,,,,,,,,,,,
50,2001,10,30,,,,,,,,,,,,,,
50,2001,10,31,,,,,,,,,,,,,,
50,2001,11,1,,,,,,,,,,,,,,
50,2001,11,2,,,,,,,,,,,,,,
50,2001,11,3,,,,,,,,,,,,,,
50,2001,11,4,,,,,,,,,,,,,,
50,2001,11,5,,,,,,,,,,,,,,
50,2001,11,6,,,,,,,,,,,,,,
50,2001,11,7,,,,,,,,,,,,,,
50,2001,11,8,,,,,,,,,,,,,,
50,2001,11,9,,,,,,,,,,,,,,
50,2001,11,10,,,,,,,,,,,,,,
50,2001,11,11,,,,,,,,,,,,,,
50,2001,11,12,,,,,,,,,,,,,,
50,2001,11,13,,,,,,,,,,,,,,
50,2001,11,14,,,,,,,,,,,,,,
50,2001,11,15,,,,,,,,,,,,,,
50,2001,11,16,,,,,,,,,,,,,,
50,2001,11,17,,,,,,,,,,,,,,
50,2001,11,18,,,,,,,,,,,,,,
50,2001,11,19,,,,,,,,,,,,,,
50,2001,11,20,,,,,,,,,,,,,,
50,2001,11,21,,,,,,,,,,,,,,
50,2001,11,22,,,,,,,,,,,,,,
50,2001,11,23,,,,,,,,,,,,,,
50,2001,11,24,,,,,,,,,,,,,,
50,2001,11,25,,,,,,,,,,,,,,
50,2001,11,26,,,,,,,,,,,,,,
50,2001,11,27,,,,,,,,,,,,,,
50,2001,11,28,,,,,,,,,,,,,,
50,2001,11,29,,,,,,,,,,,,,,
50,2001,11,30,,,,,,,,,,,,,,
50,2001,12,1,,,,,,,,,,,,,,
50,2001,12,2,,,,,,,,,,,,,,
50,2001,12,3,,,,,,,,,,,,,,
50,2001,12,4,,,,,,,,,,,,,,
50,2001,12,5,,,,,,,,,,,,,,
50,2001,12,6,,,,,,,,,,,,,,
50,2001,12,7,,,,,,,,,,,,,,
50,2001,12,8,,,,,,,,,,,,,,
50,2001,12,9,,,,,,,,,,,,,,
50,2001,12,10,,,,,,,,,,,,,,
50,2001,12,11,,,,,,,,,,,,,,
50,2001,12,12,,,,,,,,,,,,,,
50,2001,12,13,,,,,,,,,,,,,,
50,2001,12,14,,,,,,,,,,,,,,
50,2001,12,15,,,,,,,,,,,,,,
50,2001,12,16,,,,,,,,,,,,,,
50,2001,12,17,,,,,,,,,,,,,,
50,2001,12,18,,,,,,,,,,,,,,
50,2001,12,19,,,,,,,,,,,,,,
50,2001,12,20,,,,,,,,,,,,,,
50,2001,12,21,,,,,,,,,,,,,,
50,2001,12,22,,,,,,,,,,,,,,
50,2001,12,23,,,,,,,,,,,,,,
50,2001,12,24,,,,,,,,,,,,,,
50,2001,12,25,,,,,,,,,,,,,,
50,2001,12,26,,,,,,,,,,,,,,
50,2001,12,27,,,,,,,,,,,,,,
50,2001,12,28,,,,,,,,,,,,,,
50,2001,12,29,,,,,,,,,,,,,,
50,2001,12,30,,,,,,,,,,,,,,
50,2001,12,31,,,,,,,,,,,,,,
50,2002,1,1,,,,,,,,,,,,,,
50,2002,1,2,,,,,,,,,,,,,,
50,2002,1,3,,,,,,,,,,,,,,
50,2002,1,4,,,,,,,,,,,,,,
50,2002,1,5,,,,,,,,,,,,,,
50,2002,1,6,,,,,,,,,,,,,,
50,2002,1,7,,,,,,,,,,,,,,
50,2002,1,8,,,,,,,,,,,,,,
50,2002,1,9,,,,,,,,,,,,,,
50,2002,1,10,,,,,,,,,,,,,,
50,2002,1,11,,,,,,,,,,,,,,
50,2002,1,12,,,,,,,,,,,,,,
50,2002,1,13,,,,,,,,,,,,,,
50,2002,1,14,,,,,,,,,,,,,,
50,2002,1,15,,,,,,,,,,,,,,
50,2002,1,16,,,,,,,,,,,,,,
50,2002,1,17,,,,,,,,,,,,,,
50,2002,1,18,,,,,,,,,,,,,,
50,2002,1,19,,,,,,,,,,,,,,
50,2002,1,20,,,,,,,,,,,,,,
50,2002,1,21,,,,,,,,,,,,,,
50,2002,1,22,,,,,,,,,,,,,,
50,2002,1,23,,,,,,,,,,,,,,
50,2002,1,24,,,,,,,,,,,,,,
50,2002,1,25,,,,,,,,,,,,,,
50,2002,1,26,,,,,,,,,,,,,,
50,2002,1,27,,,,,,,,,,,,,,
50,2002,1,28,,,,,,,,,,,,,,
50,2002,1,29,,,,,,,,,,,,,,
50,2002,1,30,,,,,,,,,,,,,,
50,2002,1,31,,,,,,,,,,,,,,
50,2002,2,1,,,,,,,,,,,,,,
50,2002,2,2,,,,,,,,,,,,,,
50,2002,2,3,,,,,,,,,,,,,,
50,2002,2,4,,,,,,,,,,,,,,
50,2002,2,5,,,,,,,,,,,,,,
50,2002,2,6,,,,,,,,,,,,,,
50,2002,2,7,,,,,,,,,,,,,,
50,2002,2,8,,,,,,,,,,,,,,
50,2002,2,9,,,,,,,,,,,,,,
50,2002,2,10,,,,,,,,,,,,,,
50,2002,2,11,,,,,,,,,,,,,,
50,2002,2,12,,,,,,,,,,,,,,
50,2002,2,13,,,,,,,,,,,,,,
50,2002,2,14,,,,,,,,,,,,,,
50,2002,2,15,,,,,,,,,,,,,,
50,2002,2,16,,,,,,,,,,,,,,
50,2002,2,17,,,,,,,,,,,,,,
50,2002,2,18,,,,,,,,,,,,,,
50,2002,2,19,,,,,,,,,,,,,,
50,2002,2,20,,,,,,,,,,,,,,
50,2002,2,21,,,,,,,,,,,,,,
50,2002,2,22,,,,,,,,,,,,,,
50,2002,2,23,,,,,,,,,,,,,,
50,2002,2,24,,,,,,,,,,,,,,
50,2002,2,25,,,,,,,,,,,,,,
50,2002,2,26,,,,,,,,,,,,,,
50,2002,2,27,,,,,,,,,,,,,,
50,2002,2,28,,,,,,,,,,,,,,
50,2002,3,1,,,,,,,,,,,,,,
50,2002,3,2,,,,,,,,,,,,,,
50,2002,3,3,,,,,,,,,,,,,,
50,2002,3,4,,,,,,,,,,,,,,
50,2002,3,5,,,,,,,,,,,,,,
50,2002,3,6,,,,,,,,,,,,,,
50,2002,3,7,,,,,,,,,,,,,,
50,2002,3,8,,,,,,,,,,,,,,
50,2002,3,9,,,,,,,,,,,,,,
50,2002,3,10,,,,,,,,,,,,,,
50,2002,3,11,,,,,,,,,,,,,,
50,2002,3,12,,,,,,,,,,,,,,
50,2002,3,13,,,,,,,,,,,,,,
50,2002,3,14,,,,,,,,,,,,,,
50,2002,3,15,,,,,,,,,,,,,,
50,2002,3,16,,,,,,,,,,,,,,
50,2002,3,17,,,,,,,,,,,,,,
50,2002,3,18,,,,,,,,,,,,,,
50,2002,3,19,,,,,,,,,,,,,,
50,2002,3,20,,,,,,,,,,,,,,
50,2002,3,21,,,,,,,,,,,,,,
50,2002,3,22,,,,,,,,,,,,,,
50,2002,3,23,,,,,,,,,,,,,,
50,2002,3,24,,,,,,,,,,,,,,
50,2002,3,25,,,,,,,,,,,,,,
50,2002,3,26,,,,,,,,,,,,,,
50,2002,3,27,,,,,,,,,,,,,,
50,2002,3,28,,,,,,,,,,,,,,
50,2002,3,29,,,,,,,,,,,,,,
50,2002,3,30,,,,,,,,,,,,,,
50,2002,3,31,,,,,,,,,,,,,,
50,2002,4,1,,,,,,,,,,,,,,
50,2002,4,2,,,,,,,,,,,,,,
50,2002,4,3,,,,,,,,,,,,,,
50,2002,4,4,,,,,,,,,,,,,,
50,2002,4,5,,,,,,,,,,,,,,
50,2002,4,6,,,,,,,,,,,,,,
50,2002,4,7,,,,,,,,,,,,,,
50,2002,4,8,,,,,,,,,,,,,,
50,2002,4,9,,,,,,,,,,,,,,
50,2002,4,10,,,,,,,,,,,,,,
50,2002,4,11,,,,,,,,,,,,,,
50,2002,4,12,,,,,,,,,,,,,,
50,2002,4,13,,,,,,,,,,,,,,
50,2002,4,14,,,,,,,,,,,,,,
50,2002,4,15,,,,,,,,,,,,,,
50,2002,4,16,,,,,,,,,,,,,,
50,2002,4,17,,,,,,,,,,,,,,
50,2002,4,18,,,,,,,,,,,,,,
50,2002,4,19,,,,,,,,,,,,,,
50,2002,4,20,,,,,,,,,,,,,,
50,2002,4,21,,,,,,,,,,,,,,
50,2002,4,22,,,,,,,,,,,,,,
50,2002,4,23,,,,,,,,,,,,,,
50,2002,4,24,,,,,,,,,,,,,,
50,2002,4,25,,,,,,,,,,,,,,
50,2002,4,26,,,,,,,,,,,,,,
50,2002,4,27,,,,,,,,,,,,,,
50,2002,4,28,,,,,,,,,,,,,,
50,2002,4,29,,,,,,,,,,,,,,
50,2002,4,30,,,,,,,,,,,,,,
50,2002,5,1,,,,,,,,,,,,,,
50,2002,5,2,,,,,,,,,,,,,,
50,2002,5,3,,,,,,,,,,,,,,
50,2002,5,4,,,,,,,,,,,,,,
50,2002,5,5,,,,,,,,,,,,,,
50,2002,5,6,,,,,,,,,,,,,,
50,2002,5,7,,,,,,,,,,,,,,
50,2002,5,8,,,,,,,,,,,,,,
50,2002,5,9,,,,,,,,,,,,,,
50,2002,5,10,,,,,,,,,,,,,,
50,2002,5,11,,,,,,,,,,,,,,
50,2002,5,12,,,,,,,,,,,,,,
50,2002,5,13,,,,,,,,,,,,,,
50,2002,5,14,,,,,,,,,,,,,,
50,2002,5,15,,,,,,,,,,,,,,
50,2002,5,16,,,,,,,,,,,,,,
50,2002,5,17,,,,,,,,,,,,,,
50,2002,5,18,,,,,,,,,,,,,,
50,2002,5,19,,,,,,,,,,,,,,
50,2002,5,20,,,,,,,,,,,,,,
50,2002,5,21,,,,,,,,,,,,,,
50,2002,5,22,,,,,,,,,,,,,,
50,2002,5,23,,,,,,,,,,,,,,
50,2002,5,24,,,,,,,,,,,,,,
50,2002,5,25,,,,,,,,,,,,,,
50,2002,5,26,,,,,,,,,,,,,,
50,2002,5,27,,,,,,,,,,,,,,
50,2002,5,28,,,,,,,,,,,,,,
50,2002,5,29,,,,,,,,,,,,,,
50,2002,5,30,,,,,,,,,,,,,,
50,2002,5,31,,,,,,,,,,,,,,
50,2002,6,1,,,,,,,,,,,,,,
50,2002,6,2,,,,,,,,,,,,,,
50,2002,6,3,,,,,,,,,,,,,,
50,2002,6,4,,,,,,,,,,,,,,
50,2002,6,5,,,,,,,,,,,,,,
50,2002,6,6,,,,,,,,,,,,,,
50,2002,6,7,,,,,,,,,,,,,,
50,2002,6,8,,,,,,,,,,,,,,
50,2002,6,9,,,,,,,,,,,,,,
50,2002,6,10,,,,,,,,,,,,,,
50,2002,6,11,,,,,,,,,,,,,,
50,2002,6,12,,,,,,,,,,,,,,
50,2002,6,13,,,,,,,,,,,,,,
50,2002,6,14,,,,,,,,,,,,,,
50,2002,6,15,,,,,,,,,,,,,,
50,2002,6,16,,,,,,,,,,,,,,
50,2002,6,17,,,,,,,,,,,,,,
50,2002,6,18,,,,,,,,,,,,,,
50,2002,6,19,,,,,,,,,,,,,,
50,2002,6,20,,,,,,,,,,,,,,
50,2002,6,21,,,,,,,,,,,,,,
50,2002,6,22,,,,,,,,,,,,,,
50,2002,6,23,,,,,,,,,,,,,,
50,2002,6,24,,,,,,,,,,,,,,
50,2002,6,25,,,,,,,,,,,,,,
50,2002,6,26,,,,,,,,,,,,,,
50,2002,6,27,,,,,,,,,,,,,,
50,2002,6,28,,,,,,,,,,,,,,
50,2002,6,29,,,,,,,,,,,,,,
50,2002,6,30,,,,,,,,,,,,,,
50,2002,7,1,,,,,,,,,,,,,,
50,2002,7,2,,,,,,,,,,,,,,
50,2002,7,3,,,,,,,,,,,,,,
50,2002,7,4,,,,,,,,,,,,,,
50,2002,7,5,,,,,,,,,,,,,,
50,2002,7,6,,,,,,,,,,,,,,
50,2002,7,7,,,,,,,,,,,,,,
50,2002,7,8,,,,,,,,,,,,,,
50,2002,7,9,,,,,,,,,,,,,,
50,2002,7,10,,,,,,,,,,,,,,
50,2002,7,11,,,,,,,,,,,,,,
50,2002,7,12,,,,,,,,,,,,,,
50,2002,7,13,,,,,,,,,,,,,,
50,2002,7,14,,,,,,,,,,,,,,
50,2002,7,15,,,,,,,,,,,,,,
50,2002,7,16,,,,,,,,,,,,,,
50,2002,7,17,,,,,,,,,,,,,,
50,2002,7,18,,,,,,,,,,,,,,
50,2002,7,19,,,,,,,,,,,,,,
50,2002,7,20,,,,,,,,,,,,,,
50,2002,7,21,,,,,,,,,,,,,,
50,2002,7,22,,,,,,,,,,,,,,
50,2002,7,23,,,,,,,,,,,,,,
50,2002,7,24,,,,,,,,,,,,,,
50,2002,7,25,,,,,,,,,,,,,,
50,2002,7,26,,,,,,,,,,,,,,
50,2002,7,27,,,,,,,,,,,,,,
50,2002,7,28,,,,,,,,,,,,,,
50,2002,7,29,,,,,,,,,,,,,,
50,2002,7,30,,,,,,,,,,,,,,
50,2002,7,31,,,,,,,,,,,,,,
50,2002,8,1,,,,,,,,,,,,,,
50,2002,8,2,,,,,,,,,,,,,,
50,2002,8,3,,,,,,,,,,,,,,
50,2002,8,4,,,,,,,,,,,,,,
50,2002,8,5,,,,,,,,,,,,,,
50,2002,8,6,,,,,,,,,,,,,,
50,2002,8,7,,,,,,,,,,,,,,
50,2002,8,8,,,,,,,,,,,,,,
50,2002,8,9,,,,,,,,,,,,,,
50,2002,8,10,,,,,,,,,,,,,,
50,2002,8,11,,,,,,,,,,,,,,
50,2002,8,12,,,,,,,,,,,,,,
50,2002,8,13,,,,,,,,,,,,,,
50,2002,8,14,,,,,,,,,,,,,,
50,2002,8,15,,,,,,,,,,,,,,
50,2002,8,16,,,,,,,,,,,,,,
50,2002,8,17,,,,,,,,,,,,,,
50,2002,8,18,,,,,,,,,,,,,,
50,2002,8,19,,,,,,,,,,,,,,
50,2002,8,20,,,,,,,,,,,,,,
50,2002,8,21,,,,,,,,,,,,,,
50,2002,8,22,,,,,,,,,,,,,,
50,2002,8,23,,,,,,,,,,,,,,
50,2002,8,24,,,,,,,,,,,,,,
50,2002,8,25,,,,,,,,,,,,,,
