ESTACION,ANO,MES,DIA,BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,SO2,TCH,TOL
59,2001,1,1,,,,,,,,,,,,,,
59,2001,1,2,,,,,,,,,,,,,,
59,2001,1,3,,,,,,,,,,,,,,
59,2001,1,4,,,,,,,,,,,,,,
59,2001,1,5,,,,,,,,,,,,,,
59,2001,1,6,,,,,,,,,,,,,,
59,2001,1,7,,,,,,,,,,,,,,
59,2001,1,8,,,,,,,,,,,,,,
59,2001,1,9,,,,,,,,,,,,,,
59,2001,1,10,,,,,,,,,,,,,,
59,2001,1,11,,,,,,,,,,,,,,
59,2001,1,12,,,,,,,,,,,,,,
59,2001,1,13,,,,,,,,,,,,,,
59,2001,1,14,,,,,,,,,,,,,,
59,2001,1,15,,,,,,,,,,,,,,
59,2001,1,16,,,,,,,,,,,,,,
59,2001,1,17,,,,,,,,,,,,,,
59,2001,1,18,,,,,,,,,,,,,,
59,2001,1,19,,,,,,,,,,,,,,
59,2001,1,20,,,,,,,,,,,,,,
59,2001,1,21,,,,,,,,,,,,,,
59,2001,1,22,,,,,,,,,,,,,,
59,2001,1,23,,,,,,,,,,,,,,
59,2001,1,24,,,,,,,,,,,,,,
59,2001,1,25,,,,,,,,,,,,,,
59,2001,1,26,,,,,,,,,,,,,,
59,2001,1,27,,,,,,,,,,,,,,
59,2001,1,28,,,,,,,,,,,,,,
59,2001,1,29,,,,,,,,,,,,,,
59,2001,1,30,,,,,,,,,,,,,,
59,2001,1,31,,,,,,,,,,,,,,
59,2001,2,1,,,,,,,,,,,,,,
59,2001,2,2,,,,,,,,,,,,,,
59,2001,2,3,,,,,,,,,,,,,,
59,2001,2,4,,,,,,,,,,,,,,
59,2001,2,5,,,,,,,,,,,,,,
59,2001,2,6,,,,,,,,,,,,,,
59,2001,2,7,,,,,,,,,,,,,,
59,2001,2,8,,,,,,,,,,,,,,
59,2001,2,9,,,,,,,,,,,,,,
59,2001,2,10,,,,,,,,,,,,,,
59,2001,2,11,,,,,,,,,,,,,,
59,2001,2,12,,,,,,,,,,,,,,
59,2001,2,13,,,,,,,,,,,,,,
59,2001,2,14,,,,,,,,,,,,,,
59,2001,2,15,,,,,,,,,,,,,,
59,2001,2,16,,,,,,,,,,,,,,
59,2001,2,17,,,,,,,,,,,,,,
59,2001,2,18,,,,,,,,,,,,,,
59,2001,2,19,,,,,,,,,,,,,,
59,2001,2,20,,,,,,,,,,,,,,
59,2001,2,21,,,,,,,,,,,,,,
59,2001,2,22,,,,,,,,,,,,,,
59,2001,2,23,,,,,,,,,,,,,,
59,2001,2,24,,,,,,,,,,,,,,
59,2001,2,25,,,,,,,,,,,,,,
59,2001,2,26,,,,,,,,,,,,,,
59,2001,2,27,,,,,,,,,,,,,,
59,2001,2,28,,,,,,,,,,,,,,
59,2001,3,1,,,,,,,,,,,,,,
59,2001,3,2,,,,,,,,,,,,,,
59,2001,3,3,,,,,,,,,,,,,,
59,2001,3,4,,,,,,,,,,,,,,
59,2001,3,5,,,,,,,,,,,,,,
59,2001,3,6,,,,,,,,,,,,,,
59,2001,3,7,,,,,,,,,,,,,,
59,2001,3,8,,,,,,,,,,,,,,
59,2001,3,9,,,,,,,,,,,,,,
59,2001,3,10,,,,,,,,,,,,,,
59,2001,3,11,,,,,,,,,,,,,,
59,2001,3,12,,,,,,,,,,,,,,
59,2001,3,13,,,,,,,,,,,,,,
59,2001,3,14,,,,,,,,,,,,,,
59,2001,3,15,,,,,,,,,,,,,,
59,2001,3,16,,,,,,,,,,,,,,
59,2001,3,17,,,,,,,,,,,,,,
59,2001,3,18,,,,,,,,,,,,,,
59,2001,3,19,,,,,,,,,,,,,,
59,2001,3,20,,,,,,,,,,,,,,
59,2001,3,21,,,,,,,,,,,,,,
59,2001,3,22,,,,,,,,,,,,,,
59,2001,3,23,,,,,,,,,,,,,,
59,2001,3,24,,,,,,,,,,,,,,
59,2001,3,25,,,,,,,,,,,,,,
59,2001,3,26,,,,,,,,,,,,,,
59,2001,3,27,,,,,,,,,,,,,,
59,2001,3,28,,,,,,,,,,,,,,
59,2001,3,29,,,,,,,,,,,,,,
59,2001,3,30,,,,,,,,,,,,,,
59,2001,3,31,,,,,,,,,,,,,,
59,2001,4,1,,,,,,,,,,,,,,
59,2001,4,2,,,,,,,,,,,,,,
59,2001,4,3,,,,,,,,,,,,,,
59,2001,4,4,,,,,,,,,,,,,,
59,2001,4,5,,,,,,,,,,,,,,
59,2001,4,6,,,,,,,,,,,,,,
59,2001,4,7,,,,,,,,,,,,,,
59,2001,4,8,,,,,,,,,,,,,,
59,2001,4,9,,,,,,,,,,,,,,
59,2001,4,10,,,,,,,,,,,,,,
59,2001,4,11,,,,,,,,,,,,,,
59,2001,4,12,,,,,,,,,,,,,,
59,2001,4,13,,,,,,,,,,,,,,
59,2001,4,14,,,,,,,,,,,,,,
59,2001,4,15,,,,,,,,,,,,,,
59,2001,4,16,,,,,,,,,,,,,,
