ESTACION,ANO,MES,DIA,BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,SO2,TCH,TOL
60,2001,1,1,,,,,,,,,,,,,,
60,2001,1,2,,,,,,,,,,,,,,
60,2001,1,3,,,,,,,,,,,,,,
60,2001,1,4,,,,,,,,,,,,,,
60,2001,1,5,,,,,,,,,,,,,,
60,2001,1,6,,,,,,,,,,,,,,
60,2001,1,7,,,,,,,,,,,,,,
60,2001,1,8,,,,,,,,,,,,,,
60,2001,1,9,,,,,,,,,,,,,,
60,2001,1,10,,,,,,,,,,,,,,
60,2001,1,11,,,,,,,,,,,,,,
60,2001,1,12,,,,,,,,,,,,,,
60,2001,1,13,,,,,,,,,,,,,,
60,2001,1,14,,,,,,,,,,,,,,
60,2001,1,15,,,,,,,,,,,,,,
60,2001,1,16,,,,,,,,,,,,,,
60,2001,1,17,,,,,,,,,,,,,,
60,2001,1,18,,,,,,,,,,,,,,
60,2001,1,19,,,,,,,,,,,,,,
60,2001,1,20,,,,,,,,,,,,,,
60,2001,1,21,,,,,,,,,,,,,,
60,2001,1,22,,,,,,,,,,,,,,
60,2001,1,23,,,,,,,,,,,,,,
60,2001,1,24,,,,,,,,,,,,,,
60,2001,1,25,,,,,,,,,,,,,,
60,2001,1,26,,,,,,,,,,,,,,
60,2001,1,27,,,,,,,,,,,,,,
60,2001,1,28,,,,,,,,,,,,,,
60,2001,1,29,,,,,,,,,,,,,,
60,2001,1,30,,,,,,,,,,,,,,
60,2001,1,31,,,,,,,,,,,,,,
60,2001,2,1,,,,,,,,,,,,,,
60,2001,2,2,,,,,,,,,,,,,,
60,2001,2,3,,,,,,,,,,,,,,
60,2001,2,4,,,,,,,,,,,,,,
60,2001,2,5,,,,,,,,,,,,,,
60,2001,2,6,,,,,,,,,,,,,,
60,2001,2,7,,,,,,,,,,,,,,
60,2001,2,8,,,,,,,,,,,,,,
60,2001,2,9,,,,,,,,,,,,,,
60,2001,2,10,,,,,,,,,,,,,,
60,2001,2,11,,,,,,,,,,,,,,
60,2001,2,12,,,,,,,,,,,,,,
60,2001,2,13,,,,,,,,,,,,,,
60,2001,2,14,,,,,,,,,,,,,,
60,2001,2,15,,,,,,,,,,,,,,
60,2001,2,16,,,,,,,,,,,,,,
60,2001,2,17,,,,,,,,,,,,,,
60,2001,2,18,,,,,,,,,,,,,,
60,2001,2,19,,,,,,,,,,,,,,
60,2001,2,20,,,,,,,,,,,,,,
60,2001,2,21,,,,,,,,,,,,,,
60,2001,2,22,,,,,,,,,,,,,,
60,2001,2,23,,,,,,,,,,,,,,
60,2001,2,24,,,,,,,,,,,,,,
60,2001,2,25,,,,,,,,,,,,,,
60,2001,2,26,,,,,,,,,,,,,,
60,2001,2,27,,,,,,,,,,,,,,
60,2001,2,28,,,,,,,,,,,,,,
60,2001,3,1,,,,,,,,,,,,,,
60,2001,3,2,,,,,,,,,,,,,,
60,2001,3,3,,,,,,,,,,,,,,
60,2001,3,4,,,,,,,,,,,,,,
60,2001,3,5,,,,,,,,,,,,,,
60,2001,3,6,,,,,,,,,,,,,,
60,2001,3,7,,,,,,,,,,,,,,
60,2001,3,8,,,,,,,,,,,,,,
60,2001,3,9,,,,,,,,,,,,,,
60,2001,3,10,,,,,,,,,,,,,,
60,2001,3,11,,,,,,,,,,,,,,
60,2001,3,12,,,,,,,,,,,,,,
60,2001,3,13,,,,,,,,,,,,,,
60,2001,3,14,,,,,,,,,,,,,,
60,2001,3,15,,,,,,,,,,,,,,
60,2001,3,16,,,,,,,,,,,,,,
60,2001,3,17,,,,,,,,,,,,,,
60,2001,3,18,,,,,,,,,,,,,,
60,2001,3,19,,,,,,,,,,,,,,
60,2001,3,20,,,,,,,,,,,,,,
60,2001,3,21,,,,,,,,,,,,,,
60,2001,3,22,,,,,,,,,,,,,,
60,2001,3,23,,,,,,,,,,,,,,
60,2001,3,24,,,,,,,,,,,,,,
60,2001,3,25,,,,,,,,,,,,,,
60,2001,3,26,,,,,,,,,,,,,,
60,2001,3,27,,,,,,,,,,,,,,
60,2001,3,28,,,,,,,,,,,,,,
60,2001,3,29,,,,,,,,,,,,,,
60,2001,3,30,,,,,,,,,,,,,,
60,2001,3,31,,,,,,,,,,,,,,
60,2001,4,1,,,,,,,,,,,,,,
60,2001,4,2,,,,,,,,,,,,,,
60,2001,4,3,,,,,,,,,,,,,,
60,2001,4,4,,,,,,,,,,,,,,
60,2001,4,5,,,,,,,,,,,,,,
60,2001,4,6,,,,,,,,,,,,,,
60,2001,4,7,,,,,,,,,,,,,,
60,2001,4,8,,,,,,,,,,,,,,
60,2001,4,9,,,,,,,,,,,,,,
60,2001,4,10,,,,,,,,,,,,,,
60,2001,4,11,,,,,,,,,,,,,,
60,2001,4,12,,,,,,,,,,,,,,
60,2001,4,13,,,,,,,,,,,,,,
60,2001,4,14,,,,,,,,,,,,,,
60,2001,4,15,,,,,,,,,,,,,,
60,2001,4,16,,,,,,,,,,,,,,
60,2001,4,17,,,,,,,,,,,,,,
60,2001,4,18,,,,,,,,,,,,,,
60,2001,4,19,,,,,,,,,,,,,,
60,2001,4,20,,,,,,,,,,,,,,
60,2001,4,21,,,,,,,,,,,,,,
60,2001,4,22,,,,,,,,,,,,,,
60,2001,4,23,,,,,,,,,,,,,,
60,2001,4,24,,,,,,,,,,,,,,
60,2001,4,25,,,,,,,,,,,,,,
60,2001,4,26,,,,,,,,,,,,,,
60,2001,4,27,,,,,,,,,,,,,,
60,2001,4,28,,,,,,,,,,,,,,
60,2001,4,29,,,,,,,,,,,,,,
60,2001,4,30,,,,,,,,,,,,,,
60,2001,5,1,,,,,,,,,,,,,,
60,2001,5,2,,,,,,,,,,,,,,
60,2001,5,3,,,,,,,,,,,,,,
60,2001,5,4,,,,,,,,,,,,,,
60,2001,5,5,,,,,,,,,,,,,,
60,2001,5,6,,,,,,,,,,,,,,
60,2001,5,7,,,,,,,,,,,,,,
60,2001,5,8,,,,,,,,,,,,,,
60,2001,5,9,,,,,,,,,,,,,,
60,2001,5,10,,,,,,,,,,,,,,
60,2001,5,11,,,,,,,,,,,,,,
60,2001,5,12,,,,,,,,,,,,,,
60,2001,5,13,,,,,,,,,,,,,,
60,2001,5,14,,,,,,,,,,,,,,
60,2001,5,15,,,,,,,,,,,,,,
60,2001,5,16,,,,,,,,,,,,,,
60,2001,5,17,,,,,,,,,,,,,,
60,2001,5,18,,,,,,,,,,,,,,
60,2001,5,19,,,,,,,,,,,,,,
60,2001,5,20,,,,,,,,,,,,,,
60,2001,5,21,,,,,,,,,,,,,,
60,2001,5,22,,,,,,,,,,,,,,
60,2001,5,23,,,,,,,,,,,,,,
60,2001,5,24,,,,,,,,,,,,,,
60,2001,5,25,,,,,,,,,,,,,,
60,2001,5,26,,,,,,,,,,,,,,
60,2001,5,27,,,,,,,,,,,,,,
60,2001,5,28,,,,,,,,,,,,,,
60,2001,5,29,,,,,,,,,,,,,,
60,2001,5,30,,,,,,,,,,,,,,
60,2001,5,31,,,,,,,,,,,,,,
60,2001,6,1,,,,,,,,,,,,,,
60,2001,6,2,,,,,,,,,,,,,,
60,2001,6,3,,,,,,,,,,,,,,
60,2001,6,4,,,,,,,,,,,,,,
60,2001,6,5,,,,,,,,,,,,,,
60,2001,6,6,,,,,,,,,,,,,,
60,2001,6,7,,,,,,,,,,,,,,
60,2001,6,8,,,,,,,,,,,,,,
60,2001,6,9,,,,,,,,,,,,,,
60,2001,6,10,,,,,,,,,,,,,,
60,2001,6,11,,,,,,,,,,,,,,
60,2001,6,12,,,,,,,,,,,,,,
60,2001,6,13,,,,,,,,,,,,,,
60,2001,6,14,,,,,,,,,,,,,,
60,2001,6,15,,,,,,,,,,,,,,
60,2001,6,16,,,,,,,,,,,,,,
60,2001,6,17,,,,,,,,,,,,,,
60,2001,6,18,,,,,,,,,,,,,,
60,2001,6,19,,,,,,,,,,,,,,
60,2001,6,20,,,,,,,,,,,,,,
60,2001,6,21,,,,,,,,,,,,,,
60,2001,6,22,,,,,,,,,,,,,,
60,2001,6,23,,,,,,,,,,,,,,
60,2001,6,24,,,,,,,,,,,,,,
60,2001,6,25,,,,,,,,,,,,,,
60,2001,6,26,,,,,,,,,,,,,,
60,2001,6,27,,,,,,,,,,,,,,
60,2001,6,28,,,,,,,,,,,,,,
60,2001,6,29,,,,,,,,,,,,,,
60,2001,6,30,,,,,,,,,,,,,,
60,2001,7,1,,,,,,,,,,,,,,
60,2001,7,2,,,,,,,,,,,,,,
60,2001,7,3,,,,,,,,,,,,,,
60,2001,7,4,,,,,,,,,,,,,,
60,2001,7,5,,,,,,,,,,,,,,
60,2001,7,6,,,,,,,,,,,,,,
60,2001,7,7,,,,,,,,,,,,,,
60,2001,7,8,,,,,,,,,,,,,,
60,2001,7,9,,,,,,,,,,,,,,
60,2001,7,10,,,,,,,,,,,,,,
60,2001,7,11,,,,,,,,,,,,,,
60,2001,7,12,,,,,,,,,,,,,,
60,2001,7,13,,,,,,,,,,,,,,
60,2001,7,14,,,,,,,,,,,,,,
60,2001,7,15,,,,,,,,,,,,,,
60,2001,7,16,,,,,,,,,,,,,,
60,2001,7,17,,,,,,,,,,,,,,
60,2001,7,18,,,,,,,,,,,,,,
60,2001,7,19,,,,,,,,,,,,,,
60,2001,7,20,,,,,,,,,,,,,,
60,2001,7,21,,,,,,,,,,,,,,
60,2001,7,22,,,,,,,,,,,,,,
60,2001,7,23,,,,,,,,,,,,,,
60,2001,7,24,,,,,,,,,,,,,,
60,2001,7,25,,,,,,,,,,,,,,
60,2001,7,26,,,,,,,,,,,,,,
60,2001,7,27,,,,,,,,,,,,,,
60,2001,7,28,,,,,,,,,,,,,,
60,2001,7,29,,,,,,,,,,,,,,
60,2001,7,30,,,,,,,,,,,,,,
60,2001,7,31,,,,,,,,,,,,,,
60,2001,8,1,,,,,,,,,,,,,,
60,2001,8,2,,,,,,,,,,,,,,
60,2001,8,3,,,,,,,,,,,,,,
60,2001,8,4,,,,,,,,,,,,,,
60,2001,8,5,,,,,,,,,,,,,,
60,2001,8,6,,,,,,,,,,,,,,
60,2001,8,7,,,,,,,,,,,,,,
60,2001,8,8,,,,,,,,,,,,,,
60,2001,8,9,,,,,,,,,,,,,,
60,2001,8,10,,,,,,,,,,,,,,
60,2001,8,11,,,,,,,,,,,,,,
60,2001,8,12,,,,,,,,,,,,,,
60,2001,8,13,,,,,,,,,,,,,,
60,2001,8,14,,,,,,,,,,,,,,
60,2001,8,15,,,,,,,,,,,,,,
60,2001,8,16,,,,,,,,,,,,,,
60,2001,8,17,,,,,,,,,,,,,,
60,2001,8,18,,,,,,,,,,,,,,
60,2001,8,19,,,,,,,,,,,,,,
60,2001,8,20,,,,,,,,,,,,,,
60,2001,8,21,,,,,,,,,,,,,,
60,2001,8,22,,,,,,,,,,,,,,
60,2001,8,23,,,,,,,,,,,,,,
60,2001,8,24,,,,,,,,,,,,,,
60,2001,8,25,,,,,,,,,,,,,,
60,2001,8,26,,,,,,,,,,,,,,
60,2001,8,27,,,,,,,,,,,,,,
60,2001,8,28,,,,,,,,,,,,,,
60,2001,8,29,,,,,,,,,,,,,,
60,2001,8,30,,,,,,,,,,,,,,
60,2001,8,31,,,,,,,,,,,,,,
60,2001,9,1,,,,,,,,,,,,,,
60,2001,9,2,,,,,,,,,,,,,,
60,2001,9,3,,,,,,,,,,,,,,
60,2001,9,4,,,,,,,,,,,,,,
60,2001,9,5,,,,,,,,,,,,,,
60,2001,9,6,,,,,,,,,,,,,,
60,2001,9,7,,,,,,,,,,,,,,
60,2001,9,8,,,,,,,,,,,,,,
60,2001,9,9,,,,,,,,,,,,,,
60,2001,9,10,,,,,,,,,,,,,,
60,2001,9,11,,,,,,,,,,,,,,
60,2001,9,12,,,,,,,,,,,,,,
60,2001,9,13,,,,,,,,,,,,,,
60,2001,9,14,,,,,,,,,,,,,,
60,2001,9,15,,,,,,,,,,,,,,
60,2001,9,16,,,,,,,,,,,,,,
60,2001,9,17,,,,,,,,,,,,,,
60,2001,9,18,,,,,,,,,,,,,,
60,2001,9,19,,,,,,,,,,,,,,
60,2001,9,20,,,,,,,,,,,,,,
60,2001,9,21,,,,,,,,,,,,,,
60,2001,9,22,,,,,,,,,,,,,,
60,2001,9,23,,,,,,,,,,,,,,
60,2001,9,24,,,,,,,,,,,,,,
60,2001,9,25,,,,,,,,,,,,,,
60,2001,9,26,,,,,,,,,,,,,,
60,2001,9,27,,,,,,,,,,,,,,
60,2001,9,28,,,,,,,,,,,,,,
60,2001,9,29,,,,,,,,,,,,,,
60,2001,9,30,,,,,,,,,,,,,,
60,2001,10,1,,,,,,,,,,,,,,
60,2001,10,2,,,,,,,,,,,,,,
60,2001,10,3,,,,,,,,,,,,,,
60,2001,10,4,,,,,,,,,,,,,,
60,2001,10,5,,,,,,,,,,,,,,
60,2001,10,6,,,,,,,,,,,,,,
60,2001,10,7,,,,,,,,,,,,,,
60,2001,10,8,,,,,,,,,,,,,,
60,2001,10,9,,,,,,,,,,,,,,
60,2001,10,10,,,,,,,,,,,,,,
60,2001,10,11,,,,,,,,,,,,,,
60,2001,10,12,,,,,,,,,,,,,,
60,2001,10,13,,,,,,,,,,,,,,
60,2001,10,14,,,,,,,,,,,,,,
60,2001,10,15,,,,,,,,,,,,,,
60,2001,10,16,,,,,,,,,,,,,,
60,2001,10,17,,,,,,,,,,,,,,
60,2001,10,18,,,,,,,,,,,,,,
60,2001,10,19,,,,,,,,,,,,,,
60,2001,10,20,,,,,,,,,,,,,,
60,2001,10,21,,,,,,,,,,,,,,
60,2001,10,22,,,,,,,,,,,,,,
60,2001,10,23,,,,,,,,,,,,,,
60,2001,10,24,,,,,,,,,,,,,,
60,2001,10,25,,,,,,,,,,,,,,
60,2001,10,26,,,,,,,,,,,,,,
60,2001,10,27,,,,,,,,,,,,,,
60,2001,10,28,,,,,,,,,,,,,,
60,2001,10,29,,,,,,,,,,,,,,
60,2001,10,30,,,,,,,,,,,,,,
60,2001,10,31,,,,,,,,,,,,,,
60,2001,11,1,,,,,,,,,,,,,,
60,2001,11,2,,,,,,,,,,,,,,
60,2001,11,3,,,,,,,,,,,,,,
60,2001,11,4,,,,,,,,,,,,,,
60,2001,11,5,,,,,,,,,,,,,,
60,2001,11,6,,,,,,,,,,,,,,
60,2001,11,7,,,,,,,,,,,,,,
60,2001,11,8,,,,,,,,,,,,,,
60,2001,11,9,,,,,,,,,,,,,,
60,2001,11,10,,,,,,,,,,,,,,
60,2001,11,11,,,,,,,,,,,,,,
60,2001,11,12,,,,,,,,,,,,,,
60,2001,11,13,,,,,,,,,,,,,,
60,2001,11,14,,,,,,,,,,,,,,
60,2001,11,15,,,,,,,,,,,,,,
60,2001,11,16,,,,,,,,,,,,,,
60,2001,11,17,,,,,,,,,,,,,,
60,2001,11,18,,,,,,,,,,,,,,
60,2001,11,19,,,,,,,,,,,,,,
60,2001,11,20,,,,,,,,,,,,,,
60,2001,11,21,,,,,,,,,,,,,,
60,2001,11,22,,,,,,,,,,,,,,
60,2001,11,23,,,,,,,,,,,,,,
60,2001,11,24,,,,,,,,,,,,,,
60,2001,11,25,,,,,,,,,,,,,,
60,2001,11,26,,,,,,,,,,,,,,
60,2001,11,27,,,,,,,,,,,,,,
60,2001,11,28,,,,,,,,,,,,,,
60,2001,11,29,,,,,,,,,,,,,,
60,2001,11,30,,,,,,,,,,,,,,
60,2001,12,1,,,,,,,,,,,,,,
60,2001,12,2,,,,,,,,,,,,,,
60,2001,12,3,,,,,,,,,,,,,,
60,2001,12,4,,,,,,,,,,,,,,
60,2001,12,5,,,,,,,,,,,,,,
60,2001,12,6,,,,,,,,,,,,,,
60,2001,12,7,,,,,,,,,,,,,,
60,2001,12,8,,,,,,,,,,,,,,
60,2001,12,9,,,,,,,,,,,,,,
60,2001,12,10,,,,,,,,,,,,,,
60,2001,12,11,,,,,,,,,,,,,,
60,2001,12,12,,,,,,,,,,,,,,
60,2001,12,13,,,,,,,,,,,,,,
60,2001,12,14,,,,,,,,,,,,,,
60,2001,12,15,,,,,,,,,,,,,,
60,2001,12,16,,,,,,,,,,,,,,
60,2001,12,17,,,,,,,,,,,,,,
60,2001,12,18,,,,,,,,,,,,,,
60,2001,12,19,,,,,,,,,,,,,,
60,2001,12,20,,,,,,,,,,,,,,
60,2001,12,21,,,,,,,,,,,,,,
60,2001,12,22,,,,,,,,,,,,,,
60,2001,12,23,,,,,,,,,,,,,,
60,2001,12,24,,,,,,,,,,,,,,
60,2001,12,25,,,,,,,,,,,,,,
60,2001,12,26,,,,,,,,,,,,,,
60,2001,12,27,,,,,,,,,,,,,,
60,2001,12,28,,,,,,,,,,,,,,
60,2001,12,29,,,,,,,,,,,,,,
60,2001,12,30,,,,,,,,,,,,,,
60,2001,12,31,,,,,,,,,,,,,,
60,2002,1,1,,,,,,,,,,,,,,
60,2002,1,2,,,,,,,,,,,,,,
60,2002,1,3,,,,,,,,,,,,,,
60,2002,1,4,,,,,,,,,,,,,,
60,2002,1,5,,,,,,,,,,,,,,
